step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
178,1763451799.988529,0.657100,-1.902900,-1.723400,-1.120700,1.630000,-0.952800,0.885076,-1.443841,-2.273290,-1.068514,1.641628,-0.787970
179,1763451800.031014,0.657200,-1.903000,-1.724000,-1.119400,1.629600,-0.952500,0.884990,-1.443909,-2.273212,-1.068529,1.641640,-0.788022
180,1763451800.087256,0.657200,-1.903100,-1.724700,-1.117500,1.629100,-0.951700,0.884922,-1.443979,-2.273137,-1.068539,1.641651,-0.788027
181,1763451800.128833,0.657400,-1.903000,-1.725900,-1.114600,1.628600,-0.950400,0.884857,-1.444048,-2.273057,-1.068552,1.641659,-0.788051
182,1763451800.183070,0.657900,-1.902300,-1.727500,-1.111500,1.627500,-0.948100,0.884800,-1.444126,-2.272967,-1.068559,1.641672,-0.788002
183,1763451800.225502,0.658800,-1.900400,-1.730500,-1.107300,1.625700,-0.947600,0.884710,-1.444196,-2.272880,-1.068576,1.641683,-0.787998
184,1763451800.282538,0.660100,-1.897600,-1.734400,-1.103400,1.624200,-0.948200,0.884632,-1.444276,-2.272782,-1.068589,1.641692,-0.787987
185,1763451800.324638,0.661900,-1.893900,-1.739100,-1.100800,1.623900,-0.947600,0.884548,-1.444355,-2.272683,-1.068603,1.641707,-0.787929
186,1763451800.380470,0.664000,-1.889700,-1.744500,-1.098200,1.623900,-0.946600,0.884445,-1.444443,-2.272574,-1.068625,1.641714,-0.787959
187,1763451800.422889,0.666200,-1.885300,-1.750300,-1.095600,1.623900,-0.945700,0.884357,-1.444536,-2.272459,-1.068641,1.641722,-0.787892
188,1763451800.473006,0.668900,-1.880000,-1.757200,-1.092900,1.624000,-0.945100,0.884278,-1.444643,-2.272337,-1.068660,1.641731,-0.787794
189,1763451800.514925,0.671900,-1.873900,-1.765100,-1.090100,1.624100,-0.944300,0.884175,-1.444740,-2.272223,-1.068682,1.641739,-0.787732
190,1763451800.564552,0.675100,-1.867500,-1.773600,-1.087300,1.624200,-0.943300,0.884086,-1.444836,-2.272109,-1.068701,1.641750,-0.787640
191,1763451800.608840,0.678500,-1.861100,-1.782200,-1.084400,1.624200,-0.942100,0.883978,-1.444933,-2.271991,-1.068724,1.641760,-0.787600
192,1763451800.663632,0.681900,-1.854500,-1.791000,-1.081600,1.624100,-0.941000,0.883874,-1.445028,-2.271867,-1.068748,1.641767,-0.787573
193,1763451800.708191,0.685400,-1.848000,-1.799700,-1.078900,1.624100,-0.939700,0.883789,-1.445123,-2.271750,-1.068767,1.641774,-0.787499
194,1763451800.762858,0.688800,-1.841900,-1.807800,-1.074800,1.622300,-0.941000,0.883696,-1.445221,-2.271629,-1.068790,1.641780,-0.787434
195,1763451800.806170,0.692100,-1.835900,-1.815500,-1.072900,1.622800,-0.937500,0.883628,-1.445235,-2.271599,-1.068808,1.641779,-0.787450
196,1763451800.859714,0.695300,-1.830400,-1.823000,-1.071300,1.623300,-0.934000,0.883560,-1.445239,-2.271571,-1.068827,1.641779,-0.787466
197,1763451800.901584,0.698400,-1.825100,-1.830400,-1.069500,1.623400,-0.931900,0.883514,-1.445254,-2.271538,-1.068839,1.641779,-0.787451
198,1763451800.955581,0.701400,-1.819800,-1.837500,-1.067600,1.623500,-0.930600,0.883470,-1.445273,-2.271501,-1.068851,1.641776,-0.787427
199,1763451800.998195,0.704500,-1.814600,-1.844500,-1.065600,1.623300,-0.929900,0.883421,-1.445302,-2.271455,-1.068866,1.641778,-0.787368
200,1763451801.051009,0.707500,-1.809400,-1.851300,-1.063800,1.623200,-0.929500,0.883378,-1.445302,-2.271437,-1.068878,1.641776,-0.787339
201,1763451801.092053,0.710400,-1.804500,-1.857800,-1.062100,1.623100,-0.929300,0.883360,-1.445318,-2.271408,-1.068885,1.641775,-0.787247
202,1763451801.143542,0.713300,-1.799700,-1.864100,-1.060400,1.623000,-0.929200,0.883400,-1.445396,-2.271346,-1.068880,1.641778,-0.787016
203,1763451801.185386,0.716100,-1.795000,-1.870300,-1.058600,1.622800,-0.929100,0.883448,-1.445467,-2.271282,-1.068875,1.641780,-0.786756
204,1763451801.235809,0.718900,-1.790500,-1.876300,-1.057100,1.622800,-0.928300,0.883495,-1.445544,-2.271217,-1.068869,1.641784,-0.786498
205,1763451801.278686,0.721700,-1.786100,-1.882000,-1.055900,1.622800,-0.927700,0.883544,-1.445613,-2.271160,-1.068862,1.641789,-0.786190
206,1763451801.327264,0.724400,-1.781800,-1.887400,-1.054700,1.622800,-0.927100,0.883575,-1.445627,-2.271148,-1.068857,1.641791,-0.785987
207,1763451801.370751,0.727000,-1.777900,-1.892500,-1.053300,1.622700,-0.926200,0.883592,-1.445634,-2.271142,-1.068857,1.641793,-0.785808
208,1763451801.419675,0.729500,-1.774100,-1.897500,-1.051600,1.622400,-0.925200,0.883610,-1.445643,-2.271130,-1.068856,1.641793,-0.785619
209,1763451801.463713,0.731800,-1.770600,-1.902100,-1.049800,1.622000,-0.924600,0.883640,-1.445654,-2.271118,-1.068852,1.641794,-0.785416
210,1763451801.520590,0.734100,-1.767200,-1.906700,-1.047900,1.621400,-0.924800,0.883642,-1.445622,-2.271143,-1.068855,1.641794,-0.785284
211,1763451801.564318,0.736300,-1.763700,-1.911100,-1.046100,1.621000,-0.925200,0.883633,-1.445608,-2.271151,-1.068858,1.641796,-0.785143
212,1763451801.616467,0.738500,-1.760400,-1.915500,-1.044500,1.620600,-0.924900,0.883632,-1.445586,-2.271165,-1.068860,1.641797,-0.784999
213,1763451801.660415,0.740600,-1.757000,-1.919800,-1.042900,1.620300,-0.924200,0.883654,-1.445528,-2.271211,-1.068856,1.641793,-0.784899
214,1763451801.712866,0.742800,-1.753600,-1.924200,-1.041600,1.620100,-0.924500,0.883673,-1.445461,-2.271267,-1.068855,1.641791,-0.784820
215,1763451801.756961,0.745000,-1.750100,-1.928500,-1.040400,1.619900,-0.923800,0.883686,-1.445374,-2.271344,-1.068854,1.641788,-0.784792
216,1763451801.809851,0.747400,-1.746400,-1.933100,-1.039200,1.619800,-0.923200,0.883695,-1.445284,-2.271420,-1.068853,1.641784,-0.784772
217,1763451801.852737,0.749900,-1.742600,-1.937800,-1.037900,1.619500,-0.922600,0.883728,-1.445220,-2.271474,-1.068846,1.641785,-0.784722
218,1763451801.908965,0.752400,-1.738800,-1.942600,-1.036600,1.619300,-0.922300,0.883764,-1.445142,-2.271540,-1.068838,1.641786,-0.784663
219,1763451801.951631,0.755100,-1.734700,-1.947600,-1.035700,1.619200,-0.920500,0.883795,-1.445089,-2.271585,-1.068831,1.641787,-0.784617
220,1763451802.002203,0.758000,-1.730400,-1.952800,-1.034800,1.619200,-0.919400,0.883843,-1.445050,-2.271621,-1.068818,1.641788,-0.784523
221,1763451802.043118,0.760800,-1.726200,-1.957900,-1.033600,1.618900,-0.917500,0.883905,-1.444996,-2.271673,-1.068804,1.641787,-0.784421
222,1763451802.096806,0.763700,-1.721900,-1.963000,-1.032600,1.618800,-0.915100,0.883954,-1.444939,-2.271728,-1.068793,1.641786,-0.784334
223,1763451802.137696,0.766400,-1.717900,-1.967800,-1.031500,1.618800,-0.912900,0.884007,-1.444882,-2.271783,-1.068781,1.641784,-0.784301
224,1763451802.188202,0.769100,-1.713900,-1.972600,-1.030700,1.618900,-0.911100,0.884070,-1.444827,-2.271840,-1.068766,1.641782,-0.784240
225,1763451802.230345,0.771900,-1.709800,-1.977400,-1.030200,1.619100,-0.909000,0.884136,-1.444774,-2.271902,-1.068750,1.641780,-0.784159
226,1763451802.284227,0.774800,-1.705500,-1.982300,-1.029700,1.619400,-0.907100,0.884167,-1.444708,-2.271968,-1.068744,1.641777,-0.784161
227,1763451802.325785,0.777800,-1.701100,-1.987400,-1.028900,1.619500,-0.905000,0.884177,-1.444678,-2.271989,-1.068742,1.641778,-0.784141
228,1763451802.378457,0.780900,-1.696600,-1.992700,-1.028000,1.619800,-0.902800,0.884187,-1.444660,-2.272000,-1.068740,1.641780,-0.784123
229,1763451802.420294,0.784300,-1.691900,-1.998100,-1.027200,1.619700,-0.900100,0.884175,-1.444634,-2.272017,-1.068744,1.641781,-0.784139
230,1763451802.471910,0.787700,-1.687200,-2.003600,-1.026300,1.619800,-0.896800,0.884149,-1.444589,-2.272049,-1.068751,1.641782,-0.784206
231,1763451802.514718,0.791300,-1.682400,-2.009100,-1.025400,1.619800,-0.892900,0.884129,-1.444553,-2.272077,-1.068758,1.641781,-0.784250
232,1763451802.565096,0.795000,-1.677500,-2.014700,-1.024500,1.619900,-0.888800,0.884130,-1.444536,-2.272089,-1.068757,1.641781,-0.784233
233,1763451802.606960,0.798600,-1.672600,-2.020200,-1.023800,1.620000,-0.884200,0.884130,-1.444534,-2.272089,-1.068757,1.641782,-0.784224
234,1763451802.656228,0.802300,-1.667800,-2.025600,-1.023100,1.620300,-0.880100,0.884125,-1.444529,-2.272091,-1.068759,1.641784,-0.784222
235,1763451802.700337,0.805900,-1.663200,-2.030900,-1.022200,1.620400,-0.875500,0.884121,-1.444531,-2.272089,-1.068759,1.641786,-0.784213
236,1763451802.747894,0.809300,-1.658800,-2.035800,-1.021500,1.620400,-0.870700,0.884102,-1.444517,-2.272097,-1.068762,1.641789,-0.784258
237,1763451802.793643,0.812600,-1.654800,-2.040400,-1.020400,1.620400,-0.865500,0.884088,-1.444505,-2.272106,-1.068763,1.641792,-0.784280
238,1763451802.845623,0.816000,-1.650600,-2.045000,-1.019800,1.620400,-0.861200,0.884062,-1.444484,-2.272120,-1.068768,1.641794,-0.784332
239,1763451802.889912,0.819400,-1.646300,-2.049700,-1.019400,1.620700,-0.858500,0.884043,-1.444471,-2.272133,-1.068770,1.641797,-0.784373
240,1763451802.939697,0.823000,-1.641800,-2.054600,-1.019300,1.620800,-0.857000,0.884018,-1.444449,-2.272154,-1.068772,1.641801,-0.784422
241,1763451802.982292,0.826700,-1.637000,-2.059700,-1.019600,1.620900,-0.857100,0.883993,-1.444451,-2.272155,-1.068776,1.641804,-0.784458
242,1763451803.034965,0.830400,-1.632100,-2.064900,-1.019300,1.620500,-0.859000,0.883970,-1.444441,-2.272165,-1.068778,1.641807,-0.784473
243,1763451803.077764,0.834400,-1.627300,-2.070000,-1.019400,1.620200,-0.859800,0.883947,-1.444437,-2.272165,-1.068783,1.641811,-0.784503
244,1763451803.129531,0.838600,-1.622300,-2.075300,-1.019300,1.619900,-0.858500,0.883930,-1.444436,-2.272166,-1.068785,1.641814,-0.784511
245,1763451803.171016,0.848000,-1.611800,-2.086400,-1.018900,1.619400,-0.852200,0.883923,-1.444435,-2.272171,-1.068786,1.641818,-0.784495
246,1763451803.223957,0.848000,-1.611800,-2.086400,-1.018900,1.619400,-0.852200,0.883919,-1.444441,-2.272170,-1.068786,1.641821,-0.784470
247,1763451803.266418,0.853300,-1.606300,-2.092200,-1.018800,1.619300,-0.847400,0.883903,-1.444438,-2.272174,-1.068789,1.641824,-0.784468
248,1763451803.319142,0.864500,-1.594700,-2.104300,-1.018200,1.618900,-0.837300,0.883884,-1.444443,-2.272170,-1.068792,1.641829,-0.784486
249,1763451803.360900,0.870400,-1.588800,-2.110300,-1.018000,1.618900,-0.830600,0.883867,-1.444435,-2.272177,-1.068794,1.641833,-0.784510
250,1763451803.416076,0.876000,-1.583300,-2.116000,-1.017800,1.618900,-0.824700,0.883854,-1.444430,-2.272184,-1.068796,1.641837,-0.784573
251,1763451803.459264,0.881700,-1.577800,-2.121600,-1.017500,1.618600,-0.818700,0.883832,-1.444424,-2.272193,-1.068799,1.641838,-0.784625
252,1763451803.509168,0.887700,-1.572300,-2.127200,-1.017300,1.618700,-0.812200,0.883824,-1.444419,-2.272196,-1.068800,1.641840,-0.784666
253,1763451803.551895,0.893500,-1.566800,-2.132700,-1.016800,1.618600,-0.806400,0.883815,-1.444402,-2.272214,-1.068801,1.641840,-0.784727
254,1763451803.602675,0.899300,-1.561300,-2.138200,-1.016700,1.618700,-0.801500,0.883794,-1.444386,-2.272228,-1.068804,1.641840,-0.784798
255,1763451803.644632,0.905000,-1.556000,-2.143400,-1.016900,1.618700,-0.796800,0.883778,-1.444385,-2.272231,-1.068808,1.641839,-0.784861
256,1763451803.697307,0.910700,-1.550800,-2.148400,-1.017600,1.618900,-0.791800,0.883743,-1.444396,-2.272223,-1.068813,1.641840,-0.784924
257,1763451803.739079,0.916500,-1.545700,-2.153300,-1.018000,1.619100,-0.786500,0.883717,-1.444426,-2.272202,-1.068816,1.641840,-0.784961
258,1763451803.794200,0.922200,-1.540900,-2.158000,-1.017900,1.619000,-0.780200,0.883704,-1.444431,-2.272202,-1.068820,1.641838,-0.784990
259,1763451803.837503,0.927800,-1.536100,-2.162600,-1.017900,1.619100,-0.773600,0.883681,-1.444445,-2.272192,-1.068824,1.641839,-0.785029
260,1763451803.887162,0.933300,-1.531300,-2.167200,-1.017800,1.618900,-0.767700,0.883656,-1.444444,-2.272186,-1.068828,1.641838,-0.785078
261,1763451803.929748,0.939000,-1.526400,-2.171900,-1.018000,1.619300,-0.762100,0.883643,-1.444465,-2.272168,-1.068830,1.641836,-0.785118
262,1763451803.982663,0.944600,-1.521400,-2.176600,-1.018400,1.619500,-0.757500,0.883621,-1.444485,-2.272146,-1.068835,1.641835,-0.785126
263,1763451804.024884,0.949900,-1.516800,-2.180900,-1.018500,1.619300,-0.753500,0.883604,-1.444503,-2.272131,-1.068838,1.641833,-0.785142
264,1763451804.079745,0.955600,-1.512100,-2.185300,-1.018800,1.619400,-0.749000,0.883599,-1.444519,-2.272119,-1.068838,1.641832,-0.785157
265,1763451804.121394,0.960700,-1.508000,-2.189200,-1.018800,1.619300,-0.744100,0.883573,-1.444535,-2.272087,-1.068843,1.641825,-0.785187
266,1763451804.173169,0.965600,-1.504200,-2.192800,-1.018600,1.619200,-0.738000,0.883540,-1.444553,-2.272059,-1.068851,1.641819,-0.785254
267,1763451804.214862,0.970600,-1.500300,-2.196400,-1.018500,1.619100,-0.731300,0.883502,-1.444567,-2.272032,-1.068861,1.641815,-0.785284
268,1763451804.268696,0.975500,-1.496500,-2.199900,-1.018700,1.619400,-0.724900,0.883446,-1.444602,-2.271983,-1.068871,1.641812,-0.785330
269,1763451804.310307,0.979900,-1.492900,-2.203200,-1.018700,1.619300,-0.719600,0.883420,-1.444613,-2.271964,-1.068878,1.641809,-0.785339
270,1763451804.364166,0.984000,-1.489600,-2.206200,-1.018700,1.619200,-0.716000,0.883377,-1.444634,-2.271929,-1.068888,1.641807,-0.785387
271,1763451804.406645,0.987700,-1.486500,-2.209100,-1.018800,1.618900,-0.713900,0.883318,-1.444665,-2.271887,-1.068901,1.641803,-0.785453
272,1763451804.459562,0.990800,-1.483900,-2.211400,-1.019000,1.619100,-0.711900,0.883223,-1.444627,-2.271892,-1.068921,1.641798,-0.785644
273,1763451804.502608,0.993400,-1.481800,-2.213400,-1.019000,1.618600,-0.712200,0.883136,-1.444613,-2.271885,-1.068941,1.641796,-0.785801
274,1763451804.551934,0.995300,-1.480100,-2.214900,-1.019000,1.618000,-0.713300,0.883046,-1.444585,-2.271883,-1.068961,1.641793,-0.785952
275,1763451804.595779,0.996700,-1.479100,-2.216000,-1.018800,1.617300,-0.713100,0.882959,-1.444546,-2.271891,-1.068981,1.641785,-0.786126
276,1763451804.647212,0.997700,-1.478300,-2.216600,-1.019100,1.617200,-0.713100,0.882901,-1.444499,-2.271909,-1.068996,1.641777,-0.786266
277,1763451804.689981,0.998500,-1.477900,-2.217000,-1.019200,1.617000,-0.712700,0.882804,-1.444416,-2.271952,-1.069021,1.641768,-0.786501
278,1763451804.740690,0.999000,-1.477600,-2.217300,-1.019300,1.616800,-0.712200,0.882702,-1.444311,-2.272018,-1.069047,1.641762,-0.786761
279,1763451804.782168,0.999400,-1.477400,-2.217400,-1.019400,1.616600,-0.711900,0.882582,-1.444212,-2.272078,-1.069075,1.641752,-0.787046
280,1763451804.837443,0.999700,-1.477200,-2.217600,-1.019300,1.616400,-0.712100,0.882464,-1.444115,-2.272130,-1.069103,1.641741,-0.787331
281,1763451804.879475,0.999900,-1.477100,-2.217700,-1.019300,1.616200,-0.712000,0.882358,-1.444052,-2.272160,-1.069127,1.641731,-0.787586
282,1763451804.932376,1.000100,-1.477000,-2.217900,-1.019200,1.616100,-0.712100,0.882253,-1.443975,-2.272200,-1.069154,1.641721,-0.787843
283,1763451804.975104,1.000200,-1.476900,-2.218000,-1.019200,1.616000,-0.712100,0.882173,-1.443905,-2.272239,-1.069172,1.641714,-0.788025
284,1763451805.026089,1.000300,-1.476800,-2.218100,-1.019100,1.615900,-0.712100,0.882127,-1.443855,-2.272267,-1.069183,1.641709,-0.788128
285,1763451805.068983,1.000400,-1.476700,-2.218200,-1.019000,1.615900,-0.712100,0.882076,-1.443800,-2.272300,-1.069196,1.641704,-0.788245
286,1763451805.121472,1.000600,-1.476500,-2.218400,-1.018700,1.615800,-0.711400,0.882018,-1.443753,-2.272322,-1.069210,1.641697,-0.788353
287,1763451805.164144,1.000800,-1.476400,-2.218600,-1.018400,1.615800,-0.710400,0.881990,-1.443715,-2.272353,-1.069218,1.641691,-0.788378
288,1763451805.216981,1.000900,-1.476300,-2.218800,-1.018000,1.615900,-0.708300,0.881966,-1.443671,-2.272388,-1.069225,1.641686,-0.788414
289,1763451805.258772,1.001100,-1.476200,-2.218900,-1.017500,1.616100,-0.705800,0.881928,-1.443638,-2.272410,-1.069234,1.641680,-0.788443
290,1763451805.313767,1.001000,-1.476100,-2.219100,-1.016700,1.616600,-0.702800,0.881894,-1.443603,-2.272429,-1.069243,1.641673,-0.788474
291,1763451805.355682,1.000800,-1.475900,-2.219400,-1.015500,1.617500,-0.699100,0.881882,-1.443585,-2.272441,-1.069248,1.641666,-0.788454
292,1763451805.407586,1.000500,-1.475800,-2.219700,-1.014200,1.618600,-0.694800,0.881883,-1.443590,-2.272434,-1.069250,1.641659,-0.788374
293,1763451805.450420,1.000000,-1.475600,-2.220100,-1.012500,1.620200,-0.690000,0.881881,-1.443595,-2.272436,-1.069252,1.641654,-0.788307
294,1763451805.502424,0.999100,-1.475400,-2.220400,-1.010800,1.622900,-0.685600,0.881884,-1.443594,-2.272440,-1.069253,1.641649,-0.788230
295,1763451805.543301,0.997900,-1.474800,-2.220900,-1.009500,1.627200,-0.681400,0.881878,-1.443603,-2.272427,-1.069255,1.641640,-0.788158
296,1763451805.593641,0.996300,-1.473800,-2.221600,-1.008500,1.631600,-0.677200,0.881878,-1.443605,-2.272424,-1.069257,1.641634,-0.788102
297,1763451805.636119,0.994200,-1.472300,-2.222600,-1.007500,1.635700,-0.673700,0.881891,-1.443604,-2.272428,-1.069257,1.641626,-0.788047
298,1763451805.685447,0.991700,-1.470200,-2.224300,-1.006400,1.639100,-0.671500,0.881917,-1.443630,-2.272411,-1.069254,1.641620,-0.787952
299,1763451805.730082,0.988600,-1.467100,-2.226800,-1.005700,1.641700,-0.671600,0.881944,-1.443656,-2.272394,-1.069249,1.641615,-0.787864
300,1763451805.781677,0.985000,-1.463200,-2.230200,-1.005300,1.643700,-0.674900,0.882004,-1.443703,-2.272364,-1.069236,1.641612,-0.787701
301,1763451805.824630,0.981000,-1.458300,-2.234400,-1.005100,1.645500,-0.681000,0.882069,-1.443756,-2.272330,-1.069221,1.641608,-0.787534
302,1763451805.874471,0.976500,-1.453300,-2.239000,-1.005100,1.646800,-0.687800,0.882187,-1.443677,-2.272424,-1.069198,1.641601,-0.787380
303,1763451805.917087,0.971800,-1.448200,-2.243800,-1.004700,1.647900,-0.694900,0.882302,-1.443606,-2.272515,-1.069176,1.641593,-0.787217
304,1763451805.967326,0.966900,-1.443100,-2.248600,-1.004000,1.648700,-0.701000,0.882426,-1.443545,-2.272601,-1.069151,1.641586,-0.787022
305,1763451806.008327,0.962300,-1.438500,-2.252800,-1.002300,1.649500,-0.706600,0.882551,-1.443488,-2.272681,-1.069128,1.641577,-0.786837
306,1763451806.064703,0.958000,-1.434500,-2.256700,-1.000100,1.650300,-0.710900,0.882660,-1.443490,-2.272704,-1.069104,1.641572,-0.786642
307,1763451806.107922,0.954100,-1.430900,-2.260000,-0.998200,1.651000,-0.714300,0.882777,-1.443499,-2.272726,-1.069078,1.641570,-0.786422
308,1763451806.158177,0.950700,-1.427900,-2.262900,-0.996600,1.651600,-0.716800,0.882884,-1.443492,-2.272754,-1.069052,1.641567,-0.786219
309,1763451806.200487,0.947500,-1.425200,-2.265300,-0.995600,1.652300,-0.718900,0.882980,-1.443482,-2.272783,-1.069031,1.641563,-0.786048
310,1763451806.249989,0.944600,-1.423000,-2.267300,-0.994800,1.652700,-0.720100,0.883068,-1.443501,-2.272784,-1.069010,1.641562,-0.785829
311,1763451806.292068,0.941900,-1.421000,-2.269100,-0.994300,1.652900,-0.720600,0.883149,-1.443525,-2.272783,-1.068991,1.641560,-0.785618
312,1763451806.341416,0.939100,-1.418900,-2.270900,-0.994000,1.652800,-0.721100,0.883236,-1.443543,-2.272784,-1.068972,1.641557,-0.785416
313,1763451806.384551,0.936400,-1.416700,-2.272800,-0.994000,1.652600,-0.721400,0.883326,-1.443582,-2.272768,-1.068948,1.641556,-0.785192
314,1763451806.433207,0.933600,-1.414400,-2.274700,-0.994400,1.652300,-0.722100,0.883434,-1.443637,-2.272741,-1.068922,1.641556,-0.784935
315,1763451806.477197,0.930700,-1.411900,-2.276700,-0.994800,1.652100,-0.723700,0.883529,-1.443698,-2.272704,-1.068897,1.641557,-0.784690
316,1763451806.524812,0.927800,-1.409100,-2.279000,-0.995400,1.651800,-0.726000,0.883619,-1.443751,-2.272671,-1.068872,1.641558,-0.784457
317,1763451806.569474,0.924900,-1.406100,-2.281400,-0.995700,1.651600,-0.729000,0.883713,-1.443786,-2.272658,-1.068848,1.641560,-0.784268
318,1763451806.617138,0.921900,-1.403000,-2.283900,-0.996200,1.651500,-0.732700,0.883812,-1.443824,-2.272638,-1.068822,1.641562,-0.784060
319,1763451806.661765,0.918800,-1.399800,-2.286400,-0.997200,1.651400,-0.737100,0.883906,-1.443869,-2.272613,-1.068796,1.641564,-0.783856
320,1763451806.710196,0.915700,-1.396500,-2.288900,-0.998200,1.651500,-0.741400,0.883999,-1.443917,-2.272582,-1.068771,1.641566,-0.783674
321,1763451806.757424,0.912700,-1.393400,-2.291300,-0.999200,1.651800,-0.745500,0.884091,-1.443965,-2.272557,-1.068745,1.641568,-0.783489
322,1763451806.806571,0.909500,-1.390100,-2.293700,-1.000600,1.651900,-0.749700,0.884180,-1.444011,-2.272531,-1.068721,1.641571,-0.783317
323,1763451806.849347,0.906500,-1.386900,-2.296000,-1.001900,1.652000,-0.754000,0.884258,-1.444069,-2.272487,-1.068699,1.641573,-0.783156
324,1763451806.897757,0.903500,-1.383700,-2.298400,-1.003000,1.652000,-0.758900,0.884325,-1.444109,-2.272457,-1.068680,1.641576,-0.783026
325,1763451806.942310,0.900400,-1.380600,-2.300800,-1.003900,1.651900,-0.763800,0.884385,-1.444144,-2.272426,-1.068661,1.641580,-0.782910
326,1763451806.989707,0.897200,-1.377400,-2.303100,-1.005000,1.652000,-0.769000,0.884454,-1.444180,-2.272399,-1.068642,1.641584,-0.782791
327,1763451807.034294,0.893900,-1.374300,-2.305400,-1.006400,1.652100,-0.774200,0.884512,-1.444214,-2.272371,-1.068625,1.641589,-0.782688
328,1763451807.085981,0.890700,-1.371300,-2.307600,-1.007500,1.652300,-0.779400,0.884568,-1.444252,-2.272339,-1.068608,1.641593,-0.782575
329,1763451807.127839,0.887300,-1.368100,-2.309900,-1.008800,1.652400,-0.785400,0.884624,-1.444297,-2.272303,-1.068591,1.641598,-0.782476
330,1763451807.179535,0.883800,-1.364800,-2.312300,-1.010000,1.652300,-0.792100,0.884659,-1.444334,-2.272267,-1.068578,1.641604,-0.782395
331,1763451807.220387,0.880000,-1.361300,-2.314900,-1.011100,1.652300,-0.799600,0.884698,-1.444368,-2.272240,-1.068565,1.641609,-0.782306
332,1763451807.273747,0.876100,-1.357700,-2.317400,-1.012500,1.652200,-0.807500,0.884762,-1.444403,-2.272212,-1.068544,1.641616,-0.782188
333,1763451807.315940,0.871900,-1.353900,-2.320100,-1.014300,1.652100,-0.815600,0.884821,-1.444440,-2.272184,-1.068526,1.641621,-0.782078
334,1763451807.365834,0.867600,-1.349900,-2.322800,-1.016300,1.652000,-0.823700,0.884877,-1.444474,-2.272161,-1.068511,1.641625,-0.781991
335,1763451807.407982,0.862900,-1.345900,-2.325600,-1.018500,1.652100,-0.832000,0.884933,-1.444502,-2.272146,-1.068493,1.641633,-0.781896
336,1763451807.459646,0.858000,-1.341800,-2.328300,-1.020300,1.652200,-0.840300,0.884974,-1.444532,-2.272127,-1.068479,1.641640,-0.781809
337,1763451807.501797,0.852900,-1.337600,-2.331200,-1.022500,1.652100,-0.849300,0.884999,-1.444544,-2.272111,-1.068468,1.641645,-0.781758
338,1763451807.552747,0.847600,-1.333200,-2.334200,-1.024600,1.652100,-0.859500,0.885015,-1.444540,-2.272112,-1.068462,1.641652,-0.781751
339,1763451807.594836,0.842000,-1.328500,-2.337300,-1.026800,1.652100,-0.869800,0.885015,-1.444540,-2.272113,-1.068462,1.641657,-0.781757
340,1763451807.645862,0.836300,-1.323600,-2.340600,-1.029300,1.652000,-0.881100,0.885026,-1.444544,-2.272115,-1.068456,1.641664,-0.781725
341,1763451807.687945,0.830400,-1.318800,-2.343800,-1.031900,1.652000,-0.893100,0.885029,-1.444535,-2.272129,-1.068454,1.641671,-0.781721
342,1763451807.738500,0.824500,-1.314000,-2.346800,-1.034300,1.652000,-0.905300,0.885042,-1.444521,-2.272141,-1.068450,1.641678,-0.781711
343,1763451807.780630,0.818500,-1.309500,-2.349800,-1.036800,1.652000,-0.917400,0.885050,-1.444510,-2.272154,-1.068446,1.641684,-0.781698
344,1763451807.830159,0.812400,-1.305300,-2.352400,-1.039000,1.652200,-0.929400,0.885069,-1.444497,-2.272168,-1.068441,1.641691,-0.781668
345,1763451807.871700,0.806400,-1.301400,-2.354900,-1.041000,1.652500,-0.941400,0.885084,-1.444473,-2.272201,-1.068435,1.641698,-0.781638
346,1763451807.926194,0.800600,-1.297800,-2.357100,-1.043100,1.652700,-0.953500,0.885086,-1.444441,-2.272233,-1.068433,1.641706,-0.781648
347,1763451807.969204,0.795700,-1.294900,-2.358900,-1.044800,1.652900,-0.963200,0.885094,-1.444416,-2.272260,-1.068430,1.641711,-0.781638
348,1763451808.018079,0.792000,-1.292900,-2.360200,-1.046100,1.652600,-0.970000,0.885108,-1.444387,-2.272291,-1.068427,1.641717,-0.781630
349,1763451808.063380,0.789500,-1.291600,-2.360900,-1.047500,1.651300,-0.973900,0.885126,-1.444367,-2.272321,-1.068420,1.641724,-0.781592
350,1763451808.110747,0.787900,-1.290600,-2.361300,-1.049700,1.649200,-0.976800,0.885109,-1.444317,-2.272368,-1.068422,1.641731,-0.781630
351,1763451808.155899,0.786800,-1.289900,-2.361500,-1.052000,1.647200,-0.979100,0.885088,-1.444271,-2.272412,-1.068425,1.641739,-0.781667
352,1763451808.203187,0.786000,-1.289400,-2.361600,-1.054300,1.645600,-0.980700,0.885070,-1.444223,-2.272460,-1.068429,1.641746,-0.781707
353,1763451808.248445,0.785400,-1.288900,-2.361600,-1.056400,1.644300,-0.981800,0.885044,-1.444176,-2.272507,-1.068434,1.641752,-0.781753
354,1763451808.294738,0.785000,-1.288500,-2.361600,-1.058300,1.643200,-0.982400,0.885046,-1.444166,-2.272526,-1.068433,1.641758,-0.781719
355,1763451808.340635,0.784600,-1.288300,-2.361500,-1.059900,1.642500,-0.982900,0.885051,-1.444160,-2.272541,-1.068431,1.641764,-0.781676
