step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
178,1763450418.413366,0.657100,-1.902900,-1.723400,-1.120700,1.630000,-0.952800,0.895546,-1.484114,-2.197570,-1.051464,1.643905,-0.680296
179,1763450418.456279,0.657200,-1.903000,-1.724000,-1.119400,1.629600,-0.952500,0.895580,-1.484221,-2.197482,-1.051458,1.643907,-0.680213
180,1763450418.508559,0.657200,-1.903100,-1.724700,-1.117500,1.629100,-0.951700,0.895613,-1.484305,-2.197416,-1.051454,1.643916,-0.680151
181,1763450418.551292,0.657400,-1.903000,-1.725900,-1.114600,1.628600,-0.950400,0.895596,-1.484372,-2.197349,-1.051465,1.643922,-0.680162
182,1763450418.605376,0.657900,-1.902300,-1.727500,-1.111500,1.627500,-0.948100,0.895632,-1.484418,-2.197304,-1.051456,1.643931,-0.680103
183,1763450418.647948,0.658800,-1.900400,-1.730500,-1.107300,1.625700,-0.947600,0.895650,-1.484472,-2.197237,-1.051454,1.643935,-0.680109
184,1763450418.701879,0.660100,-1.897600,-1.734400,-1.103400,1.624200,-0.948200,0.895676,-1.484517,-2.197193,-1.051448,1.643942,-0.680086
185,1763450418.744549,0.661900,-1.893900,-1.739100,-1.100800,1.623900,-0.947600,0.895692,-1.484568,-2.197139,-1.051446,1.643945,-0.680066
186,1763450418.797256,0.664000,-1.889700,-1.744500,-1.098200,1.623900,-0.946600,0.895776,-1.484568,-2.197146,-1.051434,1.643942,-0.679968
187,1763450418.841716,0.666200,-1.885300,-1.750300,-1.095600,1.623900,-0.945700,0.895815,-1.484588,-2.197129,-1.051428,1.643943,-0.679942
188,1763450418.894100,0.668900,-1.880000,-1.757200,-1.092900,1.624000,-0.945100,0.895817,-1.484615,-2.197097,-1.051429,1.643947,-0.679987
189,1763450418.936927,0.671900,-1.873900,-1.765100,-1.090100,1.624100,-0.944300,0.895781,-1.484650,-2.197054,-1.051436,1.643949,-0.680039
190,1763450418.989443,0.675100,-1.867500,-1.773600,-1.087300,1.624200,-0.943300,0.895793,-1.484706,-2.197013,-1.051433,1.643950,-0.680053
191,1763450419.031147,0.678500,-1.861100,-1.782200,-1.084400,1.624200,-0.942100,0.895797,-1.484737,-2.196993,-1.051426,1.643957,-0.680057
192,1763450419.082395,0.681900,-1.854500,-1.791000,-1.081600,1.624100,-0.941000,0.895797,-1.484779,-2.196960,-1.051423,1.643962,-0.680079
193,1763450419.125233,0.685400,-1.848000,-1.799700,-1.078900,1.624100,-0.939700,0.895756,-1.484865,-2.196879,-1.051427,1.643970,-0.680134
194,1763450419.178055,0.688800,-1.841900,-1.807800,-1.074800,1.622300,-0.941000,0.895716,-1.484954,-2.196804,-1.051432,1.643980,-0.680186
195,1763450419.220780,0.692100,-1.835900,-1.815500,-1.072900,1.622800,-0.937500,0.895653,-1.485084,-2.196679,-1.051442,1.643991,-0.680248
196,1763450419.274011,0.695300,-1.830400,-1.823000,-1.071300,1.623300,-0.934000,0.895609,-1.485213,-2.196562,-1.051452,1.643998,-0.680303
197,1763450419.317162,0.698400,-1.825100,-1.830400,-1.069500,1.623400,-0.931900,0.895560,-1.485348,-2.196443,-1.051465,1.644004,-0.680338
198,1763450419.367731,0.701400,-1.819800,-1.837500,-1.067600,1.623500,-0.930600,0.895512,-1.485481,-2.196321,-1.051476,1.644011,-0.680363
199,1763450419.409583,0.704500,-1.814600,-1.844500,-1.065600,1.623300,-0.929900,0.895449,-1.485627,-2.196181,-1.051488,1.644022,-0.680403
200,1763450419.460789,0.707500,-1.809400,-1.851300,-1.063800,1.623200,-0.929500,0.895358,-1.485776,-2.196041,-1.051509,1.644029,-0.680476
201,1763450419.504903,0.710400,-1.804500,-1.857800,-1.062100,1.623100,-0.929300,0.895343,-1.485832,-2.195991,-1.051512,1.644030,-0.680470
202,1763450419.555034,0.713300,-1.799700,-1.864100,-1.060400,1.623000,-0.929200,0.895322,-1.485904,-2.195924,-1.051520,1.644029,-0.680487
203,1763450419.598152,0.716100,-1.795000,-1.870300,-1.058600,1.622800,-0.929100,0.895296,-1.485984,-2.195840,-1.051524,1.644032,-0.680503
204,1763450419.648237,0.718900,-1.790500,-1.876300,-1.057100,1.622800,-0.928300,0.895273,-1.486079,-2.195747,-1.051530,1.644033,-0.680534
205,1763450419.690991,0.721700,-1.786100,-1.882000,-1.055900,1.622800,-0.927700,0.895247,-1.486173,-2.195653,-1.051538,1.644032,-0.680554
206,1763450419.742349,0.724400,-1.781800,-1.887400,-1.054700,1.622800,-0.927100,0.895229,-1.486268,-2.195557,-1.051544,1.644032,-0.680567
207,1763450419.785194,0.727000,-1.777900,-1.892500,-1.053300,1.622700,-0.926200,0.895231,-1.486322,-2.195506,-1.051546,1.644031,-0.680579
208,1763450419.835282,0.729500,-1.774100,-1.897500,-1.051600,1.622400,-0.925200,0.895238,-1.486371,-2.195460,-1.051548,1.644029,-0.680572
209,1763450419.877954,0.731800,-1.770600,-1.902100,-1.049800,1.622000,-0.924600,0.895225,-1.486447,-2.195387,-1.051555,1.644027,-0.680586
210,1763450419.929488,0.734100,-1.767200,-1.906700,-1.047900,1.621400,-0.924800,0.895202,-1.486529,-2.195305,-1.051563,1.644027,-0.680607
211,1763450419.971193,0.736300,-1.763700,-1.911100,-1.046100,1.621000,-0.925200,0.895195,-1.486562,-2.195272,-1.051564,1.644027,-0.680617
212,1763450420.024982,0.738500,-1.760400,-1.915500,-1.044500,1.620600,-0.924900,0.895190,-1.486598,-2.195238,-1.051568,1.644025,-0.680634
213,1763450420.067791,0.740600,-1.757000,-1.919800,-1.042900,1.620300,-0.924200,0.895178,-1.486618,-2.195218,-1.051571,1.644025,-0.680637
214,1763450420.120057,0.742800,-1.753600,-1.924200,-1.041600,1.620100,-0.924500,0.895109,-1.486709,-2.195130,-1.051587,1.644027,-0.680699
215,1763450420.163328,0.745000,-1.750100,-1.928500,-1.040400,1.619900,-0.923800,0.895045,-1.486801,-2.195039,-1.051602,1.644029,-0.680733
216,1763450420.213166,0.747400,-1.746400,-1.933100,-1.039200,1.619800,-0.923200,0.894972,-1.486881,-2.194958,-1.051618,1.644032,-0.680788
217,1763450420.256071,0.749900,-1.742600,-1.937800,-1.037900,1.619500,-0.922600,0.894901,-1.486961,-2.194877,-1.051634,1.644035,-0.680852
218,1763450420.306418,0.752400,-1.738800,-1.942600,-1.036600,1.619300,-0.922300,0.894838,-1.487041,-2.194798,-1.051647,1.644039,-0.680899
219,1763450420.349279,0.755100,-1.734700,-1.947600,-1.035700,1.619200,-0.920500,0.894774,-1.487124,-2.194716,-1.051662,1.644041,-0.680953
220,1763450420.399323,0.758000,-1.730400,-1.952800,-1.034800,1.619200,-0.919400,0.894715,-1.487211,-2.194632,-1.051674,1.644044,-0.680987
221,1763450420.441890,0.760800,-1.726200,-1.957900,-1.033600,1.618900,-0.917500,0.894637,-1.487280,-2.194555,-1.051692,1.644050,-0.681049
222,1763450420.494426,0.763700,-1.721900,-1.963000,-1.032600,1.618800,-0.915100,0.894564,-1.487349,-2.194478,-1.051708,1.644055,-0.681090
223,1763450420.536980,0.766400,-1.717900,-1.967800,-1.031500,1.618800,-0.912900,0.894539,-1.487299,-2.194515,-1.051713,1.644058,-0.681110
224,1763450420.589393,0.769100,-1.713900,-1.972600,-1.030700,1.618900,-0.911100,0.894514,-1.487273,-2.194535,-1.051716,1.644061,-0.681119
225,1763450420.631934,0.771900,-1.709800,-1.977400,-1.030200,1.619100,-0.909000,0.894502,-1.487253,-2.194546,-1.051718,1.644061,-0.681123
226,1763450420.684170,0.774800,-1.705500,-1.982300,-1.029700,1.619400,-0.907100,0.894490,-1.487233,-2.194554,-1.051721,1.644062,-0.681135
227,1763450420.726760,0.777800,-1.701100,-1.987400,-1.028900,1.619500,-0.905000,0.894483,-1.487234,-2.194555,-1.051720,1.644063,-0.681117
228,1763450420.778918,0.780900,-1.696600,-1.992700,-1.028000,1.619800,-0.902800,0.894476,-1.487215,-2.194568,-1.051721,1.644064,-0.681123
229,1763450420.822060,0.784300,-1.691900,-1.998100,-1.027200,1.619700,-0.900100,0.894456,-1.487201,-2.194577,-1.051725,1.644064,-0.681146
230,1763450420.871839,0.787700,-1.687200,-2.003600,-1.026300,1.619800,-0.896800,0.894438,-1.487180,-2.194591,-1.051730,1.644064,-0.681171
231,1763450420.914656,0.791300,-1.682400,-2.009100,-1.025400,1.619800,-0.892900,0.894438,-1.487165,-2.194606,-1.051730,1.644064,-0.681164
232,1763450420.969082,0.795000,-1.677500,-2.014700,-1.024500,1.619900,-0.888800,0.894425,-1.487142,-2.194624,-1.051733,1.644064,-0.681181
233,1763450421.012465,0.798600,-1.672600,-2.020200,-1.023800,1.620000,-0.884200,0.894418,-1.487130,-2.194633,-1.051735,1.644064,-0.681195
234,1763450421.062210,0.802300,-1.667800,-2.025600,-1.023100,1.620300,-0.880100,0.894417,-1.487127,-2.194635,-1.051736,1.644065,-0.681200
235,1763450421.105452,0.805900,-1.663200,-2.030900,-1.022200,1.620400,-0.875500,0.894425,-1.487128,-2.194634,-1.051734,1.644065,-0.681190
236,1763450421.155537,0.809300,-1.658800,-2.035800,-1.021500,1.620400,-0.870700,0.894434,-1.487122,-2.194639,-1.051732,1.644065,-0.681181
237,1763450421.197724,0.812600,-1.654800,-2.040400,-1.020400,1.620400,-0.865500,0.894437,-1.487110,-2.194648,-1.051731,1.644067,-0.681184
238,1763450421.249348,0.816000,-1.650600,-2.045000,-1.019800,1.620400,-0.861200,0.894456,-1.487119,-2.194641,-1.051729,1.644064,-0.681163
239,1763450421.292563,0.819400,-1.646300,-2.049700,-1.019400,1.620700,-0.858500,0.894472,-1.487132,-2.194630,-1.051728,1.644060,-0.681146
240,1763450421.344411,0.823000,-1.641800,-2.054600,-1.019300,1.620800,-0.857000,0.894488,-1.487140,-2.194623,-1.051726,1.644060,-0.681130
241,1763450421.390247,0.826700,-1.637000,-2.059700,-1.019600,1.620900,-0.857100,0.894491,-1.487142,-2.194621,-1.051727,1.644059,-0.681129
242,1763450421.436583,0.830400,-1.632100,-2.064900,-1.019300,1.620500,-0.859000,0.894510,-1.487154,-2.194613,-1.051724,1.644056,-0.681112
243,1763450421.486875,0.834400,-1.627300,-2.070000,-1.019400,1.620200,-0.859800,0.894519,-1.487162,-2.194605,-1.051724,1.644055,-0.681105
244,1763450421.529711,0.838600,-1.622300,-2.075300,-1.019300,1.619900,-0.858500,0.894518,-1.487172,-2.194595,-1.051726,1.644053,-0.681113
245,1763450421.583018,0.848000,-1.611800,-2.086400,-1.018900,1.619400,-0.852200,0.894517,-1.487177,-2.194588,-1.051728,1.644053,-0.681118
246,1763450421.625896,0.848000,-1.611800,-2.086400,-1.018900,1.619400,-0.852200,0.894522,-1.487188,-2.194579,-1.051729,1.644052,-0.681119
247,1763450421.679553,0.853300,-1.606300,-2.092200,-1.018800,1.619300,-0.847400,0.894531,-1.487193,-2.194574,-1.051729,1.644050,-0.681113
248,1763450421.722475,0.864500,-1.594700,-2.104300,-1.018200,1.618900,-0.837300,0.894545,-1.487200,-2.194566,-1.051730,1.644047,-0.681108
249,1763450421.777851,0.870400,-1.588800,-2.110300,-1.018000,1.618900,-0.830600,0.894565,-1.487207,-2.194562,-1.051729,1.644044,-0.681085
250,1763450421.820737,0.876000,-1.583300,-2.116000,-1.017800,1.618900,-0.824700,0.894575,-1.487207,-2.194564,-1.051730,1.644042,-0.681072
251,1763450421.874542,0.881700,-1.577800,-2.121600,-1.017500,1.618600,-0.818700,0.894585,-1.487207,-2.194563,-1.051729,1.644042,-0.681061
252,1763450421.917431,0.887700,-1.572300,-2.127200,-1.017300,1.618700,-0.812200,0.894594,-1.487206,-2.194565,-1.051731,1.644039,-0.681050
253,1763450421.972032,0.893500,-1.566800,-2.132700,-1.016800,1.618600,-0.806400,0.894603,-1.487204,-2.194568,-1.051732,1.644036,-0.681048
254,1763450422.014290,0.899300,-1.561300,-2.138200,-1.016700,1.618700,-0.801500,0.894602,-1.487217,-2.194557,-1.051734,1.644033,-0.681043
255,1763450422.065267,0.905000,-1.556000,-2.143400,-1.016900,1.618700,-0.796800,0.894594,-1.487222,-2.194552,-1.051738,1.644031,-0.681041
256,1763450422.108357,0.910700,-1.550800,-2.148400,-1.017600,1.618900,-0.791800,0.894580,-1.487223,-2.194549,-1.051743,1.644029,-0.681054
257,1763450422.158872,0.916500,-1.545700,-2.153300,-1.018000,1.619100,-0.786500,0.894578,-1.487230,-2.194543,-1.051746,1.644026,-0.681052
258,1763450422.200500,0.922200,-1.540900,-2.158000,-1.017900,1.619000,-0.780200,0.894565,-1.487253,-2.194521,-1.051749,1.644025,-0.681061
259,1763450422.253057,0.927800,-1.536100,-2.162600,-1.017900,1.619100,-0.773600,0.894558,-1.487277,-2.194503,-1.051751,1.644024,-0.681062
260,1763450422.296076,0.933300,-1.531300,-2.167200,-1.017800,1.618900,-0.767700,0.894549,-1.487296,-2.194487,-1.051754,1.644024,-0.681075
261,1763450422.345829,0.939000,-1.526400,-2.171900,-1.018000,1.619300,-0.762100,0.894535,-1.487315,-2.194472,-1.051757,1.644024,-0.681087
262,1763450422.388457,0.944600,-1.521400,-2.176600,-1.018400,1.619500,-0.757500,0.894527,-1.487331,-2.194459,-1.051759,1.644023,-0.681090
263,1763450422.440635,0.949900,-1.516800,-2.180900,-1.018500,1.619300,-0.753500,0.894518,-1.487346,-2.194447,-1.051761,1.644023,-0.681098
264,1763450422.483360,0.955600,-1.512100,-2.185300,-1.018800,1.619400,-0.749000,0.894511,-1.487361,-2.194435,-1.051763,1.644022,-0.681104
265,1763450422.534505,0.960700,-1.508000,-2.189200,-1.018800,1.619300,-0.744100,0.894504,-1.487372,-2.194426,-1.051764,1.644022,-0.681097
266,1763450422.576997,0.965600,-1.504200,-2.192800,-1.018600,1.619200,-0.738000,0.894499,-1.487386,-2.194417,-1.051765,1.644022,-0.681090
267,1763450422.629230,0.970600,-1.500300,-2.196400,-1.018500,1.619100,-0.731300,0.894493,-1.487398,-2.194408,-1.051765,1.644022,-0.681083
268,1763450422.672104,0.975500,-1.496500,-2.199900,-1.018700,1.619400,-0.724900,0.894491,-1.487406,-2.194402,-1.051765,1.644023,-0.681072
269,1763450422.724702,0.979900,-1.492900,-2.203200,-1.018700,1.619300,-0.719600,0.894493,-1.487421,-2.194392,-1.051763,1.644023,-0.681056
270,1763450422.767784,0.984000,-1.489600,-2.206200,-1.018700,1.619200,-0.716000,0.894486,-1.487423,-2.194392,-1.051764,1.644023,-0.681043
271,1763450422.817593,0.987700,-1.486500,-2.209100,-1.018800,1.618900,-0.713900,0.894464,-1.487403,-2.194406,-1.051769,1.644023,-0.681059
272,1763450422.860214,0.990800,-1.483900,-2.211400,-1.019000,1.619100,-0.711900,0.894438,-1.487380,-2.194423,-1.051776,1.644022,-0.681084
273,1763450422.912739,0.993400,-1.481800,-2.213400,-1.019000,1.618600,-0.712200,0.894415,-1.487365,-2.194435,-1.051781,1.644023,-0.681096
274,1763450422.956717,0.995300,-1.480100,-2.214900,-1.019000,1.618000,-0.713300,0.894397,-1.487354,-2.194446,-1.051784,1.644023,-0.681098
275,1763450423.005623,0.996700,-1.479100,-2.216000,-1.018800,1.617300,-0.713100,0.894399,-1.487282,-2.194510,-1.051786,1.644023,-0.681094
276,1763450423.049986,0.997700,-1.478300,-2.216600,-1.019100,1.617200,-0.713100,0.894401,-1.487214,-2.194574,-1.051787,1.644024,-0.681088
277,1763450423.098554,0.998500,-1.477900,-2.217000,-1.019200,1.617000,-0.712700,0.894403,-1.487160,-2.194625,-1.051787,1.644025,-0.681074
278,1763450423.142556,0.999000,-1.477600,-2.217300,-1.019300,1.616800,-0.712200,0.894404,-1.487102,-2.194678,-1.051788,1.644026,-0.681066
279,1763450423.192668,0.999400,-1.477400,-2.217400,-1.019400,1.616600,-0.711900,0.894398,-1.487041,-2.194732,-1.051790,1.644027,-0.681073
280,1763450423.235490,0.999700,-1.477200,-2.217600,-1.019300,1.616400,-0.712100,0.894397,-1.486984,-2.194782,-1.051792,1.644028,-0.681069
281,1763450423.288048,0.999900,-1.477100,-2.217700,-1.019300,1.616200,-0.712000,0.894390,-1.486945,-2.194817,-1.051795,1.644028,-0.681068
282,1763450423.330560,1.000100,-1.477000,-2.217900,-1.019200,1.616100,-0.712100,0.894390,-1.486915,-2.194844,-1.051796,1.644028,-0.681063
283,1763450423.384156,1.000200,-1.476900,-2.218000,-1.019200,1.616000,-0.712100,0.894386,-1.486883,-2.194872,-1.051798,1.644029,-0.681065
284,1763450423.427653,1.000300,-1.476800,-2.218100,-1.019100,1.615900,-0.712100,0.894377,-1.486849,-2.194900,-1.051801,1.644029,-0.681072
285,1763450423.476309,1.000400,-1.476700,-2.218200,-1.019000,1.615900,-0.712100,0.894376,-1.486826,-2.194920,-1.051802,1.644030,-0.681070
286,1763450423.520190,1.000600,-1.476500,-2.218400,-1.018700,1.615800,-0.711400,0.894374,-1.486798,-2.194945,-1.051804,1.644030,-0.681074
287,1763450423.570147,1.000800,-1.476400,-2.218600,-1.018400,1.615800,-0.710400,0.894368,-1.486773,-2.194965,-1.051807,1.644030,-0.681084
288,1763450423.612743,1.000900,-1.476300,-2.218800,-1.018000,1.615900,-0.708300,0.894364,-1.486749,-2.194987,-1.051811,1.644029,-0.681093
289,1763450423.666146,1.001100,-1.476200,-2.218900,-1.017500,1.616100,-0.705800,0.894363,-1.486730,-2.195005,-1.051813,1.644029,-0.681091
290,1763450423.709214,1.001000,-1.476100,-2.219100,-1.016700,1.616600,-0.702800,0.894359,-1.486709,-2.195021,-1.051816,1.644028,-0.681095
291,1763450423.760270,1.000800,-1.475900,-2.219400,-1.015500,1.617500,-0.699100,0.894364,-1.486694,-2.195034,-1.051817,1.644028,-0.681089
292,1763450423.801979,1.000500,-1.475800,-2.219700,-1.014200,1.618600,-0.694800,0.894370,-1.486682,-2.195046,-1.051818,1.644028,-0.681080
293,1763450423.860508,1.000000,-1.475600,-2.220100,-1.012500,1.620200,-0.690000,0.894374,-1.486665,-2.195061,-1.051819,1.644028,-0.681072
294,1763450423.906221,0.999100,-1.475400,-2.220400,-1.010800,1.622900,-0.685600,0.894377,-1.486651,-2.195075,-1.051820,1.644028,-0.681063
295,1763450423.951983,0.997900,-1.474800,-2.220900,-1.009500,1.627200,-0.681400,0.894385,-1.486632,-2.195091,-1.051821,1.644027,-0.681055
296,1763450423.998187,0.996300,-1.473800,-2.221600,-1.008500,1.631600,-0.677200,0.894401,-1.486617,-2.195107,-1.051820,1.644025,-0.681033
297,1763450424.043445,0.994200,-1.472300,-2.222600,-1.007500,1.635700,-0.673700,0.894415,-1.486598,-2.195126,-1.051819,1.644023,-0.681015
298,1763450424.091420,0.991700,-1.470200,-2.224300,-1.006400,1.639100,-0.671500,0.894425,-1.486586,-2.195136,-1.051818,1.644022,-0.681002
299,1763450424.135534,0.988600,-1.467100,-2.226800,-1.005700,1.641700,-0.671600,0.894434,-1.486572,-2.195148,-1.051818,1.644019,-0.680986
300,1763450424.192043,0.985000,-1.463200,-2.230200,-1.005300,1.643700,-0.674900,0.894446,-1.486559,-2.195160,-1.051817,1.644019,-0.680967
301,1763450424.238763,0.981000,-1.458300,-2.234400,-1.005100,1.645500,-0.681000,0.894459,-1.486550,-2.195170,-1.051814,1.644019,-0.680950
302,1763450424.289884,0.976500,-1.453300,-2.239000,-1.005100,1.646800,-0.687800,0.894471,-1.486539,-2.195183,-1.051813,1.644018,-0.680934
303,1763450424.333215,0.971800,-1.448200,-2.243800,-1.004700,1.647900,-0.694900,0.894482,-1.486526,-2.195195,-1.051813,1.644016,-0.680922
304,1763450424.387291,0.966900,-1.443100,-2.248600,-1.004000,1.648700,-0.701000,0.894493,-1.486514,-2.195207,-1.051813,1.644015,-0.680912
305,1763450424.430962,0.962300,-1.438500,-2.252800,-1.002300,1.649500,-0.706600,0.894500,-1.486499,-2.195221,-1.051813,1.644014,-0.680903
306,1763450424.484752,0.958000,-1.434500,-2.256700,-1.000100,1.650300,-0.710900,0.894508,-1.486481,-2.195240,-1.051813,1.644013,-0.680894
307,1763450424.526943,0.954100,-1.430900,-2.260000,-0.998200,1.651000,-0.714300,0.894510,-1.486452,-2.195266,-1.051814,1.644012,-0.680898
308,1763450424.583575,0.950700,-1.427900,-2.262900,-0.996600,1.651600,-0.716800,0.894510,-1.486429,-2.195288,-1.051816,1.644011,-0.680899
309,1763450424.626442,0.947500,-1.425200,-2.265300,-0.995600,1.652300,-0.718900,0.894510,-1.486409,-2.195309,-1.051817,1.644010,-0.680893
310,1763450424.676740,0.944600,-1.423000,-2.267300,-0.994800,1.652700,-0.720100,0.894506,-1.486383,-2.195332,-1.051820,1.644011,-0.680902
311,1763450424.719352,0.941900,-1.421000,-2.269100,-0.994300,1.652900,-0.720600,0.894499,-1.486363,-2.195350,-1.051823,1.644010,-0.680912
312,1763450424.771595,0.939100,-1.418900,-2.270900,-0.994000,1.652800,-0.721100,0.894493,-1.486345,-2.195366,-1.051826,1.644009,-0.680918
313,1763450424.814262,0.936400,-1.416700,-2.272800,-0.994000,1.652600,-0.721400,0.894482,-1.486330,-2.195379,-1.051830,1.644009,-0.680934
314,1763450424.866760,0.933600,-1.414400,-2.274700,-0.994400,1.652300,-0.722100,0.894468,-1.486316,-2.195390,-1.051835,1.644008,-0.680950
315,1763450424.909554,0.930700,-1.411900,-2.276700,-0.994800,1.652100,-0.723700,0.894447,-1.486293,-2.195409,-1.051841,1.644007,-0.680976
316,1763450424.959687,0.927800,-1.409100,-2.279000,-0.995400,1.651800,-0.726000,0.894427,-1.486279,-2.195421,-1.051847,1.644007,-0.681001
317,1763450425.001336,0.924900,-1.406100,-2.281400,-0.995700,1.651600,-0.729000,0.894407,-1.486269,-2.195431,-1.051852,1.644006,-0.681018
318,1763450425.054410,0.921900,-1.403000,-2.283900,-0.996200,1.651500,-0.732700,0.894386,-1.486252,-2.195447,-1.051857,1.644006,-0.681042
319,1763450425.096052,0.918800,-1.399800,-2.286400,-0.997200,1.651400,-0.737100,0.894356,-1.486224,-2.195470,-1.051865,1.644006,-0.681074
320,1763450425.148212,0.915700,-1.396500,-2.288900,-0.998200,1.651500,-0.741400,0.894328,-1.486196,-2.195492,-1.051872,1.644006,-0.681107
321,1763450425.190068,0.912700,-1.393400,-2.291300,-0.999200,1.651800,-0.745500,0.894303,-1.486173,-2.195513,-1.051879,1.644005,-0.681135
322,1763450425.243376,0.909500,-1.390100,-2.293700,-1.000600,1.651900,-0.749700,0.894276,-1.486149,-2.195533,-1.051886,1.644004,-0.681163
323,1763450425.284980,0.906500,-1.386900,-2.296000,-1.001900,1.652000,-0.754000,0.894246,-1.486146,-2.195534,-1.051894,1.644003,-0.681191
324,1763450425.337554,0.903500,-1.383700,-2.298400,-1.003000,1.652000,-0.758900,0.894222,-1.486140,-2.195536,-1.051900,1.644002,-0.681213
325,1763450425.379183,0.900400,-1.380600,-2.300800,-1.003900,1.651900,-0.763800,0.894204,-1.486131,-2.195543,-1.051905,1.644001,-0.681226
326,1763450425.432376,0.897200,-1.377400,-2.303100,-1.005000,1.652000,-0.769000,0.894182,-1.486122,-2.195549,-1.051911,1.644000,-0.681244
327,1763450425.478464,0.893900,-1.374300,-2.305400,-1.006400,1.652100,-0.774200,0.894159,-1.486111,-2.195555,-1.051916,1.644000,-0.681266
328,1763450425.525207,0.890700,-1.371300,-2.307600,-1.007500,1.652300,-0.779400,0.894122,-1.486085,-2.195574,-1.051924,1.644000,-0.681303
329,1763450425.571412,0.887300,-1.368100,-2.309900,-1.008800,1.652400,-0.785400,0.894087,-1.486062,-2.195590,-1.051932,1.644000,-0.681340
330,1763450425.618585,0.883800,-1.364800,-2.312300,-1.010000,1.652300,-0.792100,0.894055,-1.486038,-2.195606,-1.051940,1.643999,-0.681373
331,1763450425.663300,0.880000,-1.361300,-2.314900,-1.011100,1.652300,-0.799600,0.894018,-1.486013,-2.195623,-1.051949,1.643997,-0.681409
332,1763450425.716438,0.876100,-1.357700,-2.317400,-1.012500,1.652200,-0.807500,0.893985,-1.485988,-2.195639,-1.051957,1.643995,-0.681440
333,1763450425.760614,0.871900,-1.353900,-2.320100,-1.014300,1.652100,-0.815600,0.893954,-1.485960,-2.195658,-1.051964,1.643995,-0.681474
334,1763450425.809819,0.867600,-1.349900,-2.322800,-1.016300,1.652000,-0.823700,0.893926,-1.485935,-2.195675,-1.051971,1.643993,-0.681501
335,1763450425.854121,0.862900,-1.345900,-2.325600,-1.018500,1.652100,-0.832000,0.893898,-1.485908,-2.195692,-1.051978,1.643992,-0.681530
336,1763450425.902066,0.858000,-1.341800,-2.328300,-1.020300,1.652200,-0.840300,0.893880,-1.485887,-2.195706,-1.051983,1.643990,-0.681549
337,1763450425.947025,0.852900,-1.337600,-2.331200,-1.022500,1.652100,-0.849300,0.893859,-1.485866,-2.195718,-1.051989,1.643989,-0.681570
338,1763450425.995098,0.847600,-1.333200,-2.334200,-1.024600,1.652100,-0.859500,0.893842,-1.485840,-2.195735,-1.051993,1.643988,-0.681584
339,1763450426.039398,0.842000,-1.328500,-2.337300,-1.026800,1.652100,-0.869800,0.893823,-1.485815,-2.195752,-1.051998,1.643987,-0.681600
340,1763450426.087493,0.836300,-1.323600,-2.340600,-1.029300,1.652000,-0.881100,0.893809,-1.485789,-2.195771,-1.052002,1.643984,-0.681612
341,1763450426.131656,0.830400,-1.318800,-2.343800,-1.031900,1.652000,-0.893100,0.893800,-1.485762,-2.195790,-1.052005,1.643983,-0.681617
342,1763450426.179976,0.824500,-1.314000,-2.346800,-1.034300,1.652000,-0.905300,0.893823,-1.485769,-2.195783,-1.052001,1.643980,-0.681591
343,1763450426.225987,0.818500,-1.309500,-2.349800,-1.036800,1.652000,-0.917400,0.893849,-1.485779,-2.195776,-1.051997,1.643977,-0.681559
344,1763450426.272668,0.812400,-1.305300,-2.352400,-1.039000,1.652200,-0.929400,0.893876,-1.485785,-2.195769,-1.051993,1.643974,-0.681531
345,1763450426.319098,0.806400,-1.301400,-2.354900,-1.041000,1.652500,-0.941400,0.893901,-1.485797,-2.195759,-1.051989,1.643970,-0.681506
346,1763450426.366049,0.800600,-1.297800,-2.357100,-1.043100,1.652700,-0.953500,0.893932,-1.485816,-2.195744,-1.051985,1.643966,-0.681471
347,1763450426.412659,0.795700,-1.294900,-2.358900,-1.044800,1.652900,-0.963200,0.893966,-1.485829,-2.195732,-1.051980,1.643963,-0.681436
348,1763450426.458720,0.792000,-1.292900,-2.360200,-1.046100,1.652600,-0.970000,0.893983,-1.485833,-2.195727,-1.051977,1.643961,-0.681411
349,1763450426.505233,0.789500,-1.291600,-2.360900,-1.047500,1.651300,-0.973900,0.894002,-1.485836,-2.195724,-1.051975,1.643958,-0.681386
350,1763450426.553575,0.787900,-1.290600,-2.361300,-1.049700,1.649200,-0.976800,0.894021,-1.485840,-2.195721,-1.051973,1.643956,-0.681362
351,1763450426.597391,0.786800,-1.289900,-2.361500,-1.052000,1.647200,-0.979100,0.894038,-1.485844,-2.195719,-1.051970,1.643953,-0.681338
352,1763450426.647833,0.786000,-1.289400,-2.361600,-1.054300,1.645600,-0.980700,0.894057,-1.485847,-2.195716,-1.051967,1.643951,-0.681312
353,1763450426.689622,0.785400,-1.288900,-2.361600,-1.056400,1.644300,-0.981800,0.894082,-1.485853,-2.195713,-1.051963,1.643948,-0.681279
354,1763450426.743305,0.785000,-1.288500,-2.361600,-1.058300,1.643200,-0.982400,0.894106,-1.485858,-2.195710,-1.051960,1.643945,-0.681246
355,1763450426.787652,0.784600,-1.288300,-2.361500,-1.059900,1.642500,-0.982900,0.894131,-1.485865,-2.195706,-1.051957,1.643941,-0.681216
